"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0032956","GO:0032956","regulation of actin cytoskeleton organization","111/4762","348/18805",0.318965517241379,1.25958558415039,2.84629234894938,0.00320598486986438,0.0336396816598098,0.0277493864682892,"PHLDB2/TACSTD2/TENM1/SDC4/RAC2/F2RL1/SMAD3/NRP1/GSN/ARHGEF5/DLC1/PRKCD/GPM6B/EPHA3/MTSS1/JAM3/ADD2/ARHGEF16/WASF3/MET/RGS4/CRACD/PREX1/CYFIP2/PRKD1/CELSR1/PROX1/DAAM2/STMN1/CARMIL3/EPHA5/IQGAP2/BAIAP2L1/RHOBTB1/LIMK1/CORO2B/SPTBN4/ELN/ARAP3/S1PR1/DIXDC1/CDK5R1/SSH3/COTL1/CARMIL2/SFRP1/AMOT/FMN1/CTTN/ACTG1/TMEFF2/PFN2/TGFB3/MYADM/F11R/PDGFA/MYO3A/PTK2B/CDC42EP3/SYNPO2/TSC1/SNX9/PLEKHG2/XIRP2/ARHGAP18/CYRIA/ITGB3/ARPC2/BRK1/CD47/FAM107A/PEAK3/CAPG/CDC42EP1/ACTN2/EDN1/TRIOBP/PDGFRA/NGEF/RND1/CIT/ARHGEF10/KANK1/TMOD2/TJP1/ARPIN/PDXP/CDC42EP4/CORO1A/TMOD4/LMOD3/BST1/CSF1R/MIR21/ARHGAP40/ARPC5/PYCARD/BIN1/WASF1/CXCL12/PXN/AKAP13/ARPC3/SORBS3/CFL2/SPTBN1/PLEKHH2/DSTN/WASHC3/LIMA1/WASH3P",111
"GO:0001759","GO:0001759","organ induction","12/4762","22/18805",0.545454545454545,2.15398419304341,3.15368701572117,0.00320733106734329,0.0336396816598098,0.0277493864682892,"DKK1/ROBO1/ROBO2/GDNF/BMP4/FGFR1/HOXA11/FGF2/SIX1/MESP1/BMP2/FGF1",12
"GO:0021756","GO:0021756","striatum development","12/4762","22/18805",0.545454545454545,2.15398419304341,3.15368701572117,0.00320733106734329,0.0336396816598098,0.0277493864682892,"ALDH1A3/FOXP1/BCL11B/FOXP2/DRD2/SLITRK5/CNTNAP2/LRRK2/SLC7A11/BBS1/RARB/SECISBP2",12
"GO:0031340","GO:0031340","positive regulation of vesicle fusion","12/4762","22/18805",0.545454545454545,2.15398419304341,3.15368701572117,0.00320733106734329,0.0336396816598098,0.0277493864682892,"ANXA1/SYT2/SNCA/SYT11/SYT13/SYT4/RPH3A/ERC2/SYT8/SYT1/ANXA2/PRRT2",12
"GO:0031630","GO:0031630","regulation of synaptic vesicle fusion to presynaptic active zone membrane","12/4762","22/18805",0.545454545454545,2.15398419304341,3.15368701572117,0.00320733106734329,0.0336396816598098,0.0277493864682892,"SYT2/SYT11/SYT13/SYT4/CPLX2/GRIK5/RPH3A/ERC2/SYT8/SYT1/PRRT2/RAB3A",12
"GO:0060004","GO:0060004","reflex","12/4762","22/18805",0.545454545454545,2.15398419304341,3.15368701572117,0.00320733106734329,0.0336396816598098,0.0277493864682892,"ALDH1A3/NPNT/GJA1/GLRB/SLC1A1/HPN/TMC1/SLITRK6/CACNG2/TMC2/USP46/NMB",12
"GO:1901632","GO:1901632","regulation of synaptic vesicle membrane organization","12/4762","22/18805",0.545454545454545,2.15398419304341,3.15368701572117,0.00320733106734329,0.0336396816598098,0.0277493864682892,"SYT2/SYT11/SYT13/SYT4/CPLX2/GRIK5/RPH3A/ERC2/SYT8/SYT1/PRRT2/RAB3A",12
"GO:0008361","GO:0008361","regulation of cell size","62/4762","179/18805",0.346368715083799,1.36780001830131,2.87917678267155,0.00332324704355745,0.0347976481476314,0.0287045934738977,"CDH1/NRP1/IL7R/NTN1/VAV1/NRCAM/BCL11A/AKT3/PRKD1/XK/PLXNA4/MAP2/LPAR3/SEMA6D/DCC/EPHA7/SLC12A4/DISC1/MAPT/BARHL2/WNK3/LIMK1/CRABP2/MAP1B/VAV3/SHTN1/AMOT/CTTN/GPRC5B/SLC12A8/RARG/PTEN/SMURF1/KCNMA1/TSC1/SCT/CLCN3/CDKL5/DRAXIN/LRRC8E/KDM1A/SEMA4F/TRPC5/SEMA6C/IST1/P2RX7/EDN1/TRIM46/SEMA7A/ADCY10/WNT5A/DEPTOR/VAV2/OLFM1/CXCL12/AQP1/SLC12A1/FSTL4/FGF13/RGMA/KCNN4/NKX6-1",62
"GO:0050768","GO:0050768","negative regulation of neurogenesis","50/4762","139/18805",0.359712230215827,1.42049317287036,2.8975476539483,0.0033482446793463,0.0350013524923718,0.0288726292670016,"CDH1/NRP1/NTN1/PAX6/BRINP1/BTG2/DPYSL5/BCL11A/SOX11/SYT4/PROX1/MAP2/DAAM2/SEMA6D/DCC/EPHA7/TMEM98/DLX1/THY1/NFATC4/DLX2/PTEN/LHX2/NR2E1/DRAXIN/PTN/IL1B/SEMA4F/DUSP10/TRPC5/SEMA6C/PPP3CA/SKI/TRIM46/DYNLT1/RB1/TLX2/NOG/SOX10/NOTCH1/LDLR/WNT5A/HES1/TRIM11/FSTL4/FGF13/RGMA/KDM4A/NKX6-1/DLL3",50
"GO:0090162","GO:0090162","establishment of epithelial cell polarity","16/4762","33/18805",0.484848484848485,1.91465261603859,3.06230008842467,0.00341463593365364,0.0355775763780348,0.0293479565741154,"FAT1/FRMD4B/CYTH3/OPHN1/MYO18A/AMOT/TCF15/PTK7/SIPA1L3/WNT5A/FRMD4A/HES1/SYNE4/CAMSAP3/PKD1/PARD3",16
"GO:1905606","GO:1905606","regulation of presynapse assembly","16/4762","33/18805",0.484848484848485,1.91465261603859,3.06230008842467,0.00341463593365364,0.0355775763780348,0.0293479565741154,"IL1RAP/DKK1/NRXN1/SNCA/IGSF11/FARP1/LRFN5/FZD1/SLITRK3/GRID2/IL1RAPL1/SLITRK1/CBLN1/NTNG2/MDGA1/GPC4",16
"GO:0071243","GO:0071243","cellular response to arsenic-containing substance","10/4762","17/18805",0.588235294117647,2.3229241297527,3.17767144774103,0.00342061173125678,0.0355811243346875,0.0293508832849363,"MAPK13/GSTO2/GSTO1/DAXX/UROS/SLC38A2/PPIF/ZFAND1/HMOX1/HNRNPA1",10
"GO:0034284","GO:0034284","response to monosaccharide","74/4762","220/18805",0.336363636363636,1.32829025237677,2.85218646343104,0.00343361656550077,0.0356576562410721,0.0294140144842414,"ITGA2/SMAD3/NEUROD1/NPTX1/PAX6/KCNB1/PLCB1/PCSK1/SYBU/FOXA2/PRKAA2/VSNL1/TCF7L2/ZBED3/ADRA2A/SOX4/ENY2/EPHA5/PDE8B/GLUL/TH/GPAM/PTPRN/FGF21/PTGS2/KCNJ11/IRS2/TXNIP/NKX2-2/BRSK2/KHK/THBS1/PRKCB/ACVR1C/PPARA/PTPRN2/PTK2B/GATA4/SERPINF1/GPR68/COL6A3/USF1/OSBP/ILDR2/OGT/SRI/GCK/PPP3CA/SESN2/GPLD1/ABCA12/CAT/MPC2/SLC9B2/MIR221/GAS6/KLF7/GIPR/IGF1R/KAT5/PIH1D1/TRPM5/GPER1/PKLR/SOD2/MLXIPL/SARM1/EIF2B3/COL1A1/C1QTNF12/TIAM1/NKX6-1/GCLC/PPARD",74
"GO:0030323","GO:0030323","respiratory tube development","69/4762","203/18805",0.339901477832512,1.34226108581277,2.85506231466513,0.00346279060672609,0.035901576175482,0.0296152241328851,"EPAS1/EGFR/ESRP2/YAP1/GRHL2/LOX/CCBE1/LIPA/ITGB6/ZFPM2/SOX11/CELSR1/PHEX/GPC3/PROX1/FGFR2/FOXA1/SIM2/ITGA3/FGF9/NOS3/BMP4/TP73/COL3A1/IGFBP5/THRB/HOXA5/FGFR1/GLI2/FBN1/ERRFI1/FGF2/NFIB/TBX2/TGFB3/EXT1/GATA6/PDGFA/GLI3/SLC7A11/CTSH/ADAMTS2/JMJD6/TIMELESS/SLC23A1/TCF21/PTK7/PDGFRA/BMP2/NOG/FGF1/ABCA12/NOTCH1/WNT7B/ANXA2/CRISPLD2/WNT5A/MMP14/RAB3A/HES1/HOPX/MAN2A1/EDN2/DLG5/PKD1/RSPO2/SELENON/GLI1/SPRY2",69
"GO:0097120","GO:0097120","receptor localization to synapse","31/4762","78/18805",0.397435897435897,1.5694628415124,2.934732055561,0.00354067580798387,0.0366244956134716,0.0302115606580961,"RELN/NPTX1/KIF5C/NRXN1/LRRC7/ERBB4/NLGN1/NETO1/CACNG4/TMEM108/LHFPL4/VWC2/ADAM10/GRIP1/ZDHHC3/KIF2C/KIF5A/CEP112/NSG1/ITGB3/OGT/ZDHHC2/GRIP2/CACNG2/GPSM2/GPC4/ERBB2/DLG3/SCRIB/OLFM1/STX3",31
"GO:0045860","GO:0045860","positive regulation of protein kinase activity","71/4762","210/18805",0.338095238095238,1.33512829743405,2.84388823808781,0.00354902112559109,0.0366244956134716,0.0302115606580961,"EGFR/TENM1/CCND1/RELN/TGFB2/ARHGEF5/TNFRSF10A/CCND2/ROBO1/HMGA2/DDR2/PRKCD/CHRNA3/EREG/CEMIP/SNCA/EPHA4/RASSF2/PROX1/ADCYAP1/TAOK3/RALB/NTRK3/ADRA2A/TNFRSF10B/PRLR/GHR/INSR/CLSPN/NTF3/FGFR1/DRD4/LRRK2/FBN1/SLC8A2/GPRC5B/FGF2/CARD10/DIPK2A/THBS1/ADAM9/PDGFA/PTK2B/ADRB2/ADRA2C/SNX9/CALM1/ITGB3/PINK1/IL1B/CDKN1A/EDN1/PDPK1/CD4/MST1R/FGF1/ERBB2/DOK7/TPX2/WNT5A/GAS6/CSF1R/PIM1/NRG1/PIH1D1/LAT/PTPN1/SRCIN1/KIF14/PDGFB/JAK2",71
"GO:0070507","GO:0070507","regulation of microtubule cytoskeleton organization","58/4762","166/18805",0.349397590361446,1.37976095899769,2.86182401765417,0.00354991943545211,0.0366244956134716,0.0302115606580961,"PHLDB2/CHMP4C/EPHA3/MET/SNCA/BMERB1/MAP1A/MAP2/PRKAA2/STMN1/NAV3/SLAIN1/STMN2/MAPT/FSD1/CDH5/MAPRE2/DIXDC1/CDK5R1/CHMP1B/MAP1B/APC2/TUBB4A/CLIP3/ARHGEF2/CLIP1/MAP6/GSK3A/HAUS8/CHMP4A/CCSAP/HAUS4/PRUNE1/TRIM36/WDR47/FAM107A/CHMP2B/CHMP3/STMN3/NUP62/MID1/PLK1/HDGFL3/MAP1S/PDE4DIP/BICD2/GPSM2/RAE1/TPX2/BBOF1/MAPRE1/OCLN/CAMSAP2/CAMSAP3/PKD1/SKA3/FGF13/STIL",58
"GO:0042698","GO:0042698","ovulation cycle","30/4762","75/18805",0.4,1.57958840823184,2.92867582883696,0.00364378721071427,0.037452681628381,0.0308947316234982,"EGFR/TGFB2/ROBO2/EREG/SGPL1/GAS2/ADAMTS1/MAP2K6/NOS3/MMP2/PTPRN/PTX3/NRIP1/TGFB3/OPRL1/SERPINF1/CA12/PTN/NHLH2/PDGFRA/ZP3/FZD4/CHRFAM7A/CYP1B1/NOTCH1/NCOR2/ESR1/IGF1R/PCNA/NPPC",30
"GO:0048499","GO:0048499","synaptic vesicle membrane organization","17/4762","36/18805",0.472222222222222,1.86479187082925,3.02435070434297,0.00364798847029685,0.037452681628381,0.0308947316234982,"SNAP25/SYT2/SYT11/SYT13/SYT4/CPLX2/GRIK5/RPH3A/SYP/STX11/ERC2/SYNGR1/SYT8/SYT1/PRRT2/STX19/RAB3A",17
"GO:1902882","GO:1902882","regulation of response to oxidative stress","17/4762","36/18805",0.472222222222222,1.86479187082925,3.02435070434297,0.00364798847029685,0.037452681628381,0.0308947316234982,"MEAK7/SESN3/FUT8/TBC1D24/ADCYAP1R1/FBLN5/AIFM2/SESN1/SLC7A11/DHFR/PINK1/KEAP1/MCTP1/OXR1/SESN2/FADS2/SELENON",17
"GO:0033273","GO:0033273","response to vitamin","36/4762","94/18805",0.382978723404255,1.51237188022197,2.89995048908154,0.003688546455247,0.03767981592787,0.0310820947953755,"ITGA2/EGFR/NNT/LIPA/ABCA1/PHEX/BCHE/GDAP1/CD40/CYP24A1/MAP1B/PTGS2/SFRP1/LOC102724560/PRKCB/GATA4/CXCL10/RXRA/POSTN/NFKBIZ/ALAD/STC2/CAT/GAS6/KYNU/SNW1/PIM1/CYP26B1/IGF1R/STC1/SOD2/AQP3/COL1A1/BGLAP/SNAI2/PPARD",36
"GO:1904705","GO:1904705","regulation of vascular associated smooth muscle cell proliferation","36/4762","94/18805",0.382978723404255,1.51237188022197,2.89995048908154,0.003688546455247,0.03767981592787,0.0310820947953755,"DDR2/PPARG/FGFR2/ADAMTS1/APLN/TAFA5/FGF9/GJA1/BMP4/IGFBP5/NR4A3/RBM10/MMP2/CALCRL/FGF2/TGFB3/GNAI2/PTEN/MFN2/NDRG2/CDKN1A/EDN1/JUN/DNMT1/MMP9/MEF2C/PRKG1/MIR221/MIR21/TERT/GPER1/MEF2D/SOD2/PDGFB/JAK2/P2RY6",36
"GO:0010810","GO:0010810","regulation of cell-substrate adhesion","75/4762","224/18805",0.334821428571429,1.32220011849763,2.82491270704456,0.00369601243266236,0.03767981592787,0.0310820947953755,"ITGA6/PHLDB2/TACSTD2/SDC4/RAC2/SMAD3/NRP1/DOCK5/ST6GAL1/DLC1/GPM6B/EPHA3/EMP2/DAB2/PREX1/NPNT/FZD7/PTPRJ/ITGA3/UTRN/VWC2/DISC1/BCL2/PTPRO/NEXMIF/THY1/COL16A1/CORO2B/CCL28/EMILIN1/CSPG5/HOXA7/SFRP1/FMN1/ACTG1/VCL/FBLN2/RIN2/THBS1/MYADM/PTEN/PTK2B/TSC1/DOCK1/ABI3BP/SEMA3E/ITGB3/POSTN/ARPC2/ONECUT1/FAM107A/DUSP22/TRIOBP/PLAU/NDNF/FZD4/KANK1/NOTCH1/JUP/CSF1/UNC13D/MMP14/PLEKHA2/BST1/SERPINE1/ONECUT2/NID1/FBLN1/CAMSAP3/GCNT2/PTPN1/COL1A1/ITGA5/PDGFB/JAK2",75
"GO:0051235","GO:0051235","maintenance of location","75/4762","224/18805",0.334821428571429,1.32220011849763,2.82491270704456,0.00369601243266236,0.03767981592787,0.0310820947953755,"CYBA/CAV1/ANXA6/CEMIP/PLCG1/SNCA/PLCB1/ITPR3/PLCG2/IGSF11/ANK2/PRKD1/PLCB4/CACNA1C/DMD/DZIP1/SLC8A1/ITPR2/PLCL2/DRD2/JPH4/THY1/GSTO1/CHERP/KDELR3/SYNE1/ASPH/FBN1/ATP7B/FGF2/PDE4D/DAND5/GP1BB/JPH2/PTK2B/DIAPH1/CXCL11/CXCL10/RYR2/CALM1/LYN/F2R/ITGB3/PINK1/ATP1A2/FKRP/SRI/SKP1/UBASH3B/P2RX7/GM2A/PDPK1/TXN/CD4/RANGAP1/FBN2/CLIC2/EPG5/GPSM2/RER1/VPS13A/CORO1A/BARD1/PTPN6/JPH1/GPER1/SP100/CHD7/SUN1/VPS13C/HK2/GHITM/KDELR2/SELENON/P2RY6",75
"GO:0071774","GO:0071774","response to fibroblast growth factor","60/4762","173/18805",0.346820809248555,1.3695853250565,2.84379247861799,0.00369995024948993,0.03767981592787,0.0310820947953755,"EGFR/GALNT3/CD44/DDR2/EPHA3/PAX6/CREB3L1/MET/NRXN1/ERBB4/EPHA4/EPHA6/FLRT3/FGFR2/NTRK3/NGFR/EPHA7/APLN/EPHA5/FGF9/LHX1/FUZ/EPHB1/RUNX2/INSR/FGF21/KCNC1/FGFR1/SFRP1/FGF2/TBX2/THBS1/EXT1/FGF5/FGFBP3/EPHA2/ITGB1/TBX1/NTRK1/POSTN/PDGFRA/NTRK2/MST1R/NDNF/SULF1/NOG/FGF1/FGFRL1/CHURC1/ERBB2/WNT5A/EPHB4/EPHB3/CSF1R/IGF1R/INSRR/PTPN1/COL1A1/GCLC/SPRY2",60
"GO:0001649","GO:0001649","osteoblast differentiation","86/4762","262/18805",0.32824427480916,1.29622712889254,2.81174120053713,0.00372247967883301,0.0378482072337385,0.0312210008489969,"YAP1/LOX/SMAD3/DDR2/CREB3L1/HGF/H3-3A/SOX2/SOX11/PPARG/PRKD1/RASSF2/NPNT/FGFR2/FZD1/MAP2K6/IGFBP2/FGF9/GJA1/BMP4/SMOC1/IGFBP5/SMO/RUNX2/CYP24A1/TWIST1/SMAD9/FHL2/SFRP1/TP53INP2/TPM4/GLI2/NOCT/HAND2/FGF2/TP63/SHOX2/AXIN2/GLI3/PTEN/CTNNBIP1/CTHRC1/TCIRG1/EPHA2/TENT5A/DHH/H3-3B/SMAD6/RANBP3L/ADAR/CITED1/FBL/LRP3/WWOX/DLX5/PPP3CA/SKI/UFL1/ALYREF/FBN2/BMP2/MEF2C/ACVR2A/NOG/IL6ST/NOTCH1/WNT7B/CAT/SMAD1/SEMA7A/AREG/MIR21/MAPK11/TWIST2/IARS1/MEF2D/FBXO5/RSPO2/GTPBP4/COL1A1/HOXA2/BGLAP/OSTN/NPPC/SNAI2/GLI1",86
"GO:0030073","GO:0030073","insulin secretion","70/4762","207/18805",0.338164251207729,1.33540082821532,2.82556986806803,0.0037483742999862,0.0380502175725288,0.0313876392559346,"SYTL4/SNAP25/F2RL1/NEUROD1/KCNB1/PLCB1/GNAO1/SYBU/FOXA2/ADCYAP1/CNR1/RIMS2/IRS1/VSNL1/TCF7L2/CPT1A/MCU/CHGA/ADRA2A/DRD2/SOX4/ENY2/EPHA5/PDE8B/CCN3/RAPGEF4/BLK/PRKCA/PTPRN/CHRM3/KCNJ11/SFRP1/IRS2/BRSK2/CAMK2G/PRKCB/ACVR1C/PTPRN2/GNAZ/IL1RN/GLUD1/TCIRG1/ADRA2C/HNF1A/VGF/GPR68/OSBP/IL1B/ILDR2/SRI/GCK/PPP3CA/G6PC2/GPLD1/ABCA12/MPC2/SLC9B2/PCLO/FOXO1/RAB3A/KLF7/GIPR/TRPM5/GPER1/ENSA/C1QTNF12/TIAM1/NKX6-1/JAK2/PPARD",70
"GO:0014856","GO:0014856","skeletal muscle cell proliferation","13/4762","25/18805",0.52,2.05346493070139,3.06924927541997,0.00378246204111612,0.0380810993778409,0.0314131136691324,"HGF/EPHB1/MEGF10/MYB/FGF2/SIX1/CAV2/AKIRIN1/CFLAR/NDC80/SELENON/JAK2/PPARD",13
"GO:0016082","GO:0016082","synaptic vesicle priming","13/4762","25/18805",0.52,2.05346493070139,3.06924927541997,0.00378246204111612,0.0380810993778409,0.0314131136691324,"SNAP25/UNC13A/SNCA/RIMS1/RIMS2/RPH3A/UNC13C/SYP/SV2A/BRSK1/RIMS3/ERC2/NAPA",13
"GO:0060525","GO:0060525","prostate glandular acinus development","7/4762","10/18805",0.7,2.76427971440571,3.24964667933279,0.00378525725553529,0.0380810993778409,0.0314131136691324,"FGFR2/FOXA1/WDR77/SFRP1/TP63/NOTCH1/ESR1",7
"GO:0060872","GO:0060872","semicircular canal development","7/4762","10/18805",0.7,2.76427971440571,3.24964667933279,0.00378525725553529,0.0380810993778409,0.0314131136691324,"ZEB1/EYA1/GLI3/HOXA1/TBX1/CHD7/SPARC",7
"GO:1900748","GO:1900748","positive regulation of vascular endothelial growth factor signaling pathway","7/4762","10/18805",0.7,2.76427971440571,3.24964667933279,0.00378525725553529,0.0380810993778409,0.0314131136691324,"CCBE1/ROBO1/ADAMTS3/JCAD/ITGB1/ADGRG1/MIR21",7
"GO:0006334","GO:0006334","nucleosome assembly","44/4762","120/18805",0.366666666666667,1.44795604087918,2.86661479776137,0.00378760380254737,0.0380810993778409,0.0314131136691324,"H4C1/H1-5/GRWD1/H4C2/TSPYL5/H3-3A/H2BC9/H4C6/H3C8/H3C11/H1-1/H2BC10/H4C8/H3C7/H2BC13/CHAF1B/DAXX/H3C13/NAP1L3/H3C6/H2BC14/MCM2/CHAF1A/H3C4/H3-3B/ASF1B/H4C5/H4C13/H4C4/H3C3/NASP/H2BC15/SART3/H2BC11/H2BC21/MACROH2A2/H2BC7/H3C2/H2BC17/H4C14/H3C12/H1-2/ANP32B/H3C14",44
"GO:0003180","GO:0003180","aortic valve morphogenesis","18/4762","39/18805",0.461538461538462,1.82260200949827,2.9945121702775,0.00382810928947958,0.0383049769792617,0.0315977903895082,"ROBO1/ROBO2/CDH11/NOS3/BMP4/ELN/ADAMTS5/EMILIN1/TWIST1/TBX20/HEY2/AXIN2/GATA4/SMAD6/HEYL/RB1/NOTCH1/SNAI2",18
"GO:0045823","GO:0045823","positive regulation of heart contraction","18/4762","39/18805",0.461538461538462,1.82260200949827,2.9945121702775,0.00382810928947958,0.0383049769792617,0.0315977903895082,"TGFB2/RGS4/CHGA/APLN/SCN3B/SLC1A1/AVPR1A/RGS2/HEY2/PDE4D/GSK3A/RYR2/ATP1A2/EDN1/CHRFAM7A/EDN2/PTPN1/ADM5",18
"GO:0048857","GO:0048857","neural nucleus development","28/4762","69/18805",0.405797101449275,1.60248099385838,2.91957291738378,0.00383413770207371,0.0383049769792617,0.0315977903895082,"ALDH1A3/CHRNB2/KCNC2/MBP/FOXP2/INA/BCL2/FGF9/CDK5R1/HOXB2/CDK5R2/KCNC1/POTEE/FGF2/NFIB/CKB/ATP5PF/GLUD1/NDRG2/CALM1/S100A1/TTBK1/SYPL2/RAD1/SCRIB/GNB4/PHOX2A/G6PD",28
"GO:0061180","GO:0061180","mammary gland epithelium development","28/4762","69/18805",0.405797101449275,1.60248099385838,2.91957291738378,0.00383413770207371,0.0383049769792617,0.0315977903895082,"CCND1/PERP/NTN1/ROBO1/ATP2C2/ERBB4/FGFR2/LBH/STAT6/PRLR/SMO/IRF6/AKT2/HOXA5/CSMD1/FGF2/EPHA2/WNT7B/CSF1/WNT5A/ESR1/SOSTDC1/AREG/CSF1R/SCRIB/DEAF1/JAK2/ID2",28
"GO:0007272","GO:0007272","ensheathment of neurons","56/4762","160/18805",0.35,1.38213985720286,2.82677344810191,0.00394831631524097,0.0392643742132382,0.0323891975404869,"TNFRSF21/ADGRG6/ERBB3/SH3TC2/GPM6B/SERINC5/JAM3/WASF3/SCN8A/B4GALT6/CNTN1/NFASC/PTPRZ1/ANK2/MALL/XK/MBP/UGT8/NDRG1/TMEM98/POU3F2/SCN2A/ABCD2/AKT2/AMIGO1/CXCR4/ITGAX/EIF2AK3/RARG/ZNF488/JAM2/PTEN/CNTN2/TENM4/TSC1/DHH/NAB1/CDK18/PTN/SKI/NTRK2/CLDN11/PLEC/KLK6/SOX10/ARHGEF10/LGI4/ERBB2/MARVELD1/MAL2/PMP22/ERCC2/KIF14/PARD3/RARB/PPARD",56
"GO:0008366","GO:0008366","axon ensheathment","56/4762","160/18805",0.35,1.38213985720286,2.82677344810191,0.00394831631524097,0.0392643742132382,0.0323891975404869,"TNFRSF21/ADGRG6/ERBB3/SH3TC2/GPM6B/SERINC5/JAM3/WASF3/SCN8A/B4GALT6/CNTN1/NFASC/PTPRZ1/ANK2/MALL/XK/MBP/UGT8/NDRG1/TMEM98/POU3F2/SCN2A/ABCD2/AKT2/AMIGO1/CXCR4/ITGAX/EIF2AK3/RARG/ZNF488/JAM2/PTEN/CNTN2/TENM4/TSC1/DHH/NAB1/CDK18/PTN/SKI/NTRK2/CLDN11/PLEC/KLK6/SOX10/ARHGEF10/LGI4/ERBB2/MARVELD1/MAL2/PMP22/ERCC2/KIF14/PARD3/RARB/PPARD",56
"GO:0034728","GO:0034728","nucleosome organization","50/4762","140/18805",0.357142857142857,1.41034679306414,2.83785978198064,0.00394882445761898,0.0392643742132382,0.0323891975404869,"H4C1/H1-5/GRWD1/H4C2/TSPYL5/H3-3A/H2BC9/H4C6/H3C8/H3C11/H1-1/H2BC10/H4C8/H3C7/H2BC13/CHAF1B/DAXX/H3C13/NAP1L3/H3C6/H2BC14/MCM2/CHD2/CHAF1A/H3C4/SMARCD1/H2AC25/H3-3B/ASF1B/H4C5/NFE2/H4C13/ARID1A/SUPT6H/H4C4/H3C3/NASP/H2BC15/SART3/H2BC11/H2BC21/MACROH2A2/H2BC7/H3C2/H2BC17/H4C14/H3C12/H1-2/ANP32B/H3C14",50
"GO:0007219","GO:0007219","Notch signaling pathway","64/4762","187/18805",0.342245989304813,1.3515194936743,2.81315442656386,0.00396394725353137,0.0393090757225321,0.0324260718328675,"KRT19/DTX3L/YAP1/PERP/NOTCH2/TGFB2/ROBO1/ROBO2/MAGEA1/CNTN1/NEUROD4/GAS2/ZNF423/FOXA1/DLX1/CCN3/NOS3/HOXD3/DTX1/MAML3/DLX2/NEURL1B/RIPPLY2/LRRK2/LLGL2/SIX1/TBX2/NOTCH3/HEY2/ADAM10/ANXA4/CBFA2T2/TP63/ENHO/DTX3/TIMP4/MESP1/BEND6/POSTN/ONECUT1/TSPEAR/HEYL/TSPAN5/APH1B/GRIP2/BMP2/DTX4/NOTCH2NLB/IL6ST/CD46/NOTCH1/PSEN2/SPEN/MMP14/SEL1L/HES1/TMEM100/RBM15/PGAM2/CDH6/CHAC1/SNAI2/TSPAN14/DLL3",64
"GO:0043410","GO:0043410","positive regulation of MAPK cascade","143/4762","464/18805",0.308189655172414,1.21703201711828,2.75652008034849,0.00396577149750601,0.0393090757225321,0.0324260718328675,"EGFR/TENM1/F2RL1/DSC2/NOTCH2/TNIK/NRP1/SH3RF2/CD44/DKK1/TGFB2/ARHGEF5/RIPK2/ROBO1/MYD88/DDR2/NRXN1/HGF/PLCB1/SOX2/PLCG2/ERBB4/ARHGAP8/RASSF2/ADCYAP1/TAOK3/LPAR3/TRIM5/NPNT/WWC1/CDON/FGFR2/NTRK3/NKD1/FZD7/PTPRJ/CDH2/ADRA2A/DRD2/PDGFD/SH3RF3/MAP2K6/TNFAIP8L3/PDGFC/PDE8B/FGF9/ADORA1/BMP4/CD40/IGFBP4/TP73/BANK1/CSPG4/CAVIN3/GHR/ARL6IP5/INSR/PRKCA/NTF3/FGF21/MAPK8IP2/TGFA/FGFR1/DRD4/CHRNA7/LRRK2/GPR37/TPBG/GADD45G/TMEM106A/GLIPR2/GRM4/HAND2/FGF2/ACTA2/TGFB3/THBS1/ADAM9/FGF5/GNAI2/PDGFA/PTK2B/ADRB2/ADRA2C/JCAD/MAPK8IP1/NRK/TBX1/KSR1/NAIP/LYN/F2R/NTRK1/WNT16/ITGB3/EDA2R/IL1B/CAV2/DUSP22/P2RX7/EDN1/CD4/EPGN/PDGFRA/NTRK2/MID1/MST1R/BMP2/MEF2C/RIPK1/CHRFAM7A/FGF1/NOTCH1/WNT7B/ERBB2/SEMA7A/GSDME/GADD45A/RELL1/WNT5A/STK3/SYK/GAS6/CFLAR/CSF1R/PRXL2C/MIR21/NRG1/IGF1R/PYCARD/GPER1/LAT/PDE8A/GCNT2/ARRB2/PTPN1/SORBS3/PDGFB/IGFBP6/JAK2/ADAM8/SPRY2/P2RY6",143
"GO:0003229","GO:0003229","ventricular cardiac muscle tissue development","26/4762","63/18805",0.412698412698413,1.62973407198523,2.91547531344639,0.00399152697342276,0.0395023531507701,0.0325855064584983,"DSP/ENG/TGFB2/DSG2/POU4F1/ZFPM2/PROX1/FGFR2/MBD3/TGFBR3/KCNJ11/ADAMTS9/HEY2/IRX3/RYR2/COL14A1/TNNT2/MBD2/NOG/NOTCH1/TNNI3/COL11A1/HOPX/NRG1/CHD7/ID2",26
"GO:0030574","GO:0030574","collagen catabolic process","20/4762","45/18805",0.444444444444444,1.75509823136871,2.95313405457016,0.00405108466622347,0.0398542387881103,0.0328757770574279,"CTSL/VSIR/MMP16/CTSB/MMP2/ADAMTS3/MMP24/ADAMTS14/ITGB1/ADAMTS2/RETREG1/FAP/CTSS/MMP13/MMP9/CTSK/KLK6/MMP14/MMP17/MMP15",20
